instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,yr_deskripsi,season_deskripsi,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,kategorijam
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,2012,fall,14511,3,1,9,19,0,6,0,3,0.78,0.7424,0.62,0.0,157,235,392,malam
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,2012,fall,14512,3,1,9,20,0,6,0,3,0.76,0.7273,0.67,0.2537,67,140,207,malam
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,2012,fall,14513,3,1,9,21,0,6,0,3,0.64,0.5758,0.89,0.0,21,83,104,malam
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,2012,fall,14514,3,1,9,22,0,6,0,2,0.66,0.5909,0.89,0.0,21,57,78,malam
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,2012,fall,14515,3,1,9,23,0,6,0,1,0.66,0.5909,0.89,0.0896,57,88,145,malam
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14516,3,1,9,0,0,0,0,2,0.66,0.5909,0.89,0.0896,27,72,99,malam
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14517,3,1,9,1,0,0,0,1,0.66,0.5909,0.89,0.0,15,58,73,malam
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14518,3,1,9,2,0,0,0,1,0.66,0.5909,0.89,0.0,28,56,84,malam
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14519,3,1,9,3,0,0,0,1,0.66,0.5909,0.89,0.0896,9,33,42,malam
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14520,3,1,9,4,0,0,0,1,0.66,0.5909,0.89,0.0,7,15,22,malam
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14521,3,1,9,5,0,0,0,1,0.66,0.5909,0.89,0.0,2,10,12,pagi
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14522,3,1,9,6,0,0,0,2,0.66,0.5909,0.89,0.0,2,13,15,pagi
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14523,3,1,9,7,0,0,0,1,0.66,0.5909,0.94,0.0896,13,29,42,pagi
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14524,3,1,9,8,0,0,0,1,0.68,0.6364,0.89,0.0896,30,99,129,pagi
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14525,3,1,9,9,0,0,0,2,0.7,0.6667,0.84,0.0,88,144,232,pagi
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14526,3,1,9,10,0,0,0,2,0.72,0.697,0.79,0.0,158,230,388,pagi
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14527,3,1,9,11,0,0,0,2,0.74,0.697,0.7,0.0,226,263,489,siang
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14528,3,1,9,12,0,0,0,3,0.74,0.697,0.7,0.0,248,297,545,siang
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14529,3,1,9,13,0,0,0,3,0.72,0.697,0.74,0.0896,263,230,493,siang
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14530,3,1,9,14,0,0,0,3,0.72,0.697,0.79,0.0896,249,208,457,siang
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14531,3,1,9,15,0,0,0,3,0.74,0.7121,0.74,0.1343,179,176,355,siang
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14532,3,1,9,16,0,0,0,1,0.74,0.697,0.7,0.0,222,252,474,sore
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14533,3,1,9,17,0,0,0,1,0.76,0.7273,0.66,0.0896,219,284,503,sore
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14534,3,1,9,18,0,0,0,1,0.74,0.7121,0.74,0.0,227,273,500,sore
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14535,3,1,9,19,0,0,0,2,0.7,0.6667,0.84,0.2239,140,152,292,malam
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14536,3,1,9,20,0,0,0,2,0.7,0.6667,0.84,0.1642,63,41,104,malam
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14537,3,1,9,21,0,0,0,1,0.7,0.6515,0.7,0.1642,79,92,171,malam
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14538,3,1,9,22,0,0,0,3,0.68,0.6364,0.83,0.1343,66,100,166,malam
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,fall,14539,3,1,9,23,0,0,0,3,0.66,0.5909,0.89,0.0896,53,70,123,malam
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14540,3,1,9,0,1,1,0,2,0.66,0.5909,0.94,0.0,42,62,104,malam
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14541,3,1,9,1,1,1,0,2,0.68,0.6364,0.89,0.1642,18,37,55,malam
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14542,3,1,9,2,1,1,0,1,0.66,0.5909,0.89,0.1045,10,30,40,malam
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14543,3,1,9,3,1,1,0,1,0.66,0.5909,0.89,0.1343,6,22,28,malam
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14544,3,1,9,4,1,1,0,1,0.66,0.5909,0.89,0.0896,6,5,11,malam
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14545,3,1,9,5,1,1,0,1,0.66,0.5909,0.89,0.0,1,3,4,pagi
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14546,3,1,9,6,1,1,0,1,0.66,0.5909,0.94,0.0,3,12,15,pagi
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14547,3,1,9,7,1,1,0,1,0.68,0.6364,0.85,0.0,6,37,43,pagi
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14548,3,1,9,8,1,1,0,2,0.7,0.6667,0.84,0.1045,36,91,127,pagi
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14549,3,1,9,9,1,1,0,2,0.7,0.6667,0.84,0.1343,71,158,229,pagi
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14550,3,1,9,10,1,1,0,2,0.74,0.7121,0.74,0.2239,135,224,359,pagi
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14551,3,1,9,11,1,1,0,2,0.74,0.697,0.7,0.2836,187,272,459,siang
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14552,3,1,9,12,1,1,0,2,0.76,0.7121,0.62,0.2985,191,352,543,siang
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14553,3,1,9,13,1,1,0,2,0.76,0.7273,0.66,0.2537,209,357,566,siang
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14554,3,1,9,14,1,1,0,1,0.74,0.697,0.7,0.2985,163,349,512,siang
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14555,3,1,9,15,1,1,0,1,0.74,0.697,0.7,0.2239,168,281,449,siang
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14556,3,1,9,16,1,1,0,1,0.74,0.697,0.7,0.2239,165,335,500,sore
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14557,3,1,9,17,1,1,0,1,0.74,0.697,0.7,0.1343,181,317,498,sore
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14558,3,1,9,18,1,1,0,1,0.74,0.697,0.66,0.1642,145,337,482,sore
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14559,3,1,9,19,1,1,0,1,0.72,0.697,0.74,0.194,73,301,374,malam
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14560,3,1,9,20,1,1,0,1,0.72,0.6818,0.76,0.1045,78,183,261,malam
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14561,3,1,9,21,1,1,0,1,0.72,0.6818,0.76,0.1045,42,142,184,malam
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14562,3,1,9,22,1,1,0,2,0.7,0.6667,0.84,0.1343,17,104,121,malam
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,fall,14563,3,1,9,23,1,1,0,2,0.7,0.6667,0.84,0.2537,12,58,70,malam
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14564,3,1,9,0,0,2,1,2,0.7,0.6667,0.84,0.2537,10,19,29,malam
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14565,3,1,9,1,0,2,1,1,0.68,0.6364,0.82,0.1343,15,9,24,malam
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14566,3,1,9,2,0,2,1,1,0.68,0.6364,0.82,0.1343,1,4,5,malam
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14567,3,1,9,3,0,2,1,2,0.66,0.5909,0.89,0.0896,1,9,10,malam
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14568,3,1,9,4,0,2,1,2,0.66,0.5909,0.89,0.0,0,8,8,malam
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14569,3,1,9,5,0,2,1,2,0.66,0.5909,0.89,0.0,1,37,38,pagi
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14570,3,1,9,6,0,2,1,2,0.68,0.6364,0.89,0.1045,7,165,172,pagi
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14571,3,1,9,7,0,2,1,2,0.68,0.6364,0.89,0.1045,13,480,493,pagi
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14572,3,1,9,8,0,2,1,1,0.7,0.6667,0.84,0.1642,15,617,632,pagi
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14573,3,1,9,9,0,2,1,2,0.72,0.697,0.79,0.2239,30,293,323,pagi
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14574,3,1,9,10,0,2,1,2,0.72,0.697,0.74,0.2537,42,130,172,pagi
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14575,3,1,9,11,0,2,1,2,0.74,0.697,0.7,0.2836,39,159,198,siang
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14576,3,1,9,12,0,2,1,1,0.76,0.7273,0.7,0.2836,54,233,287,siang
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14577,3,1,9,13,0,2,1,1,0.8,0.7576,0.55,0.4478,72,203,275,siang
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14578,3,1,9,14,0,2,1,1,0.8,0.7576,0.55,0.4179,72,202,274,siang
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14579,3,1,9,15,0,2,1,1,0.8,0.7727,0.59,0.4627,68,224,292,siang
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14580,3,1,9,16,0,2,1,1,0.76,0.7273,0.7,0.4179,61,397,458,sore
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14581,3,1,9,17,0,2,1,1,0.76,0.7273,0.7,0.3582,110,746,856,sore
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14582,3,1,9,18,0,2,1,1,0.76,0.7424,0.75,0.2239,94,745,839,sore
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14583,3,1,9,19,0,2,1,1,0.76,0.7273,0.7,0.2239,50,502,552,malam
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14584,3,1,9,20,0,2,1,1,0.74,0.697,0.7,0.2537,47,338,385,malam
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14585,3,1,9,21,0,2,1,1,0.74,0.7121,0.74,0.2537,28,240,268,malam
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14586,3,1,9,22,0,2,1,1,0.74,0.697,0.7,0.2836,25,154,179,malam
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,fall,14587,3,1,9,23,0,2,1,1,0.72,0.697,0.74,0.2985,12,83,95,malam
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14588,3,1,9,0,0,3,1,1,0.72,0.697,0.74,0.2537,10,27,37,malam
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14589,3,1,9,1,0,3,1,1,0.7,0.6667,0.84,0.194,2,11,13,malam
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14590,3,1,9,2,0,3,1,1,0.7,0.6667,0.84,0.194,0,9,9,malam
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14591,3,1,9,3,0,3,1,1,0.7,0.6667,0.79,0.2836,0,4,4,malam
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14592,3,1,9,4,0,3,1,1,0.7,0.6667,0.79,0.2836,2,3,5,malam
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14593,3,1,9,5,0,3,1,2,0.7,0.6667,0.79,0.2985,1,39,40,pagi
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14594,3,1,9,6,0,3,1,1,0.7,0.6667,0.79,0.2836,7,203,210,pagi
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14595,3,1,9,7,0,3,1,2,0.7,0.6667,0.79,0.2537,11,489,500,pagi
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14596,3,1,9,8,0,3,1,1,0.72,0.697,0.74,0.194,33,692,725,pagi
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14597,3,1,9,9,0,3,1,1,0.74,0.697,0.7,0.2537,27,263,290,pagi
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14598,3,1,9,10,0,3,1,2,0.76,0.7273,0.7,0.1642,54,181,235,pagi
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14599,3,1,9,11,0,3,1,2,0.78,0.7424,0.62,0.1642,61,156,217,siang
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14600,3,1,9,12,0,3,1,1,0.78,0.7727,0.7,0.1045,49,217,266,siang
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14601,3,1,9,13,0,3,1,1,0.8,0.7879,0.63,0.1642,50,184,234,siang
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14602,3,1,9,14,0,3,1,1,0.82,0.7879,0.56,0.1045,34,177,211,siang
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14603,3,1,9,15,0,3,1,1,0.78,0.7727,0.7,0.194,41,204,245,siang
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14604,3,1,9,16,0,3,1,1,0.76,0.7273,0.7,0.2537,86,344,430,sore
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14605,3,1,9,17,0,3,1,1,0.76,0.7273,0.66,0.2537,83,780,863,sore
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14606,3,1,9,18,0,3,1,1,0.76,0.7424,0.75,0.194,82,757,839,sore
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14607,3,1,9,19,0,3,1,1,0.74,0.697,0.7,0.1642,64,598,662,malam
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14608,3,1,9,20,0,3,1,1,0.72,0.7121,0.84,0.1642,55,357,412,malam
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14609,3,1,9,21,0,3,1,1,0.72,0.697,0.79,0.0,18,278,296,malam
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14610,3,1,9,22,0,3,1,1,0.72,0.697,0.79,0.0,38,181,219,malam
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,fall,14611,3,1,9,23,0,3,1,1,0.7,0.6667,0.84,0.0896,24,126,150,malam
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14612,3,1,9,0,0,4,1,2,0.7,0.6667,0.84,0.0896,30,35,65,malam
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14613,3,1,9,1,0,4,1,2,0.7,0.6667,0.84,0.0,2,16,18,malam
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14614,3,1,9,2,0,4,1,1,0.72,0.697,0.79,0.0,1,7,8,malam
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14615,3,1,9,3,0,4,1,1,0.7,0.6667,0.84,0.1045,0,9,9,malam
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14616,3,1,9,4,0,4,1,2,0.7,0.6667,0.84,0.0896,0,8,8,malam
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14617,3,1,9,5,0,4,1,2,0.7,0.6667,0.84,0.194,3,35,38,pagi
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14618,3,1,9,6,0,4,1,2,0.7,0.6667,0.84,0.0896,11,189,200,pagi
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14619,3,1,9,7,0,4,1,2,0.7,0.6667,0.84,0.1045,21,461,482,pagi
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14620,3,1,9,8,0,4,1,3,0.7,0.6667,0.79,0.0,24,622,646,pagi
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14621,3,1,9,9,0,4,1,3,0.66,0.5909,0.94,0.1343,8,115,123,pagi
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14622,3,1,9,10,0,4,1,3,0.66,0.5909,0.94,0.1343,9,40,49,pagi
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14623,3,1,9,11,0,4,1,3,0.7,0.6667,0.84,0.1642,10,52,62,siang
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14624,3,1,9,12,0,4,1,2,0.72,0.697,0.79,0.2239,11,126,137,siang
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14625,3,1,9,13,0,4,1,2,0.72,0.697,0.79,0.1045,39,152,191,siang
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14626,3,1,9,14,0,4,1,1,0.74,0.7121,0.74,0.0896,38,178,216,siang
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14627,3,1,9,15,0,4,1,1,0.74,0.697,0.66,0.194,42,228,270,siang
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14628,3,1,9,16,0,4,1,1,0.74,0.697,0.7,0.2239,42,374,416,sore
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14629,3,1,9,17,0,4,1,1,0.74,0.697,0.7,0.2537,67,741,808,sore
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14630,3,1,9,18,0,4,1,1,0.72,0.6818,0.7,0.2537,74,761,835,sore
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14631,3,1,9,19,0,4,1,1,0.68,0.6364,0.74,0.2537,54,504,558,malam
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14632,3,1,9,20,0,4,1,1,0.66,0.6061,0.78,0.2239,50,356,406,malam
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14633,3,1,9,21,0,4,1,1,0.64,0.5758,0.89,0.1642,32,240,272,malam
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14634,3,1,9,22,0,4,1,1,0.64,0.5758,0.89,0.1642,24,193,217,malam
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,fall,14635,3,1,9,23,0,4,1,1,0.64,0.5758,0.89,0.1642,19,150,169,malam
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,2012,fall,14636,3,1,9,0,0,5,1,1,0.64,0.5758,0.89,0.1343,17,79,96,malam
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,2012,fall,14637,3,1,9,1,0,5,1,1,0.62,0.5606,0.88,0.1045,10,19,29,malam
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,2012,fall,14638,3,1,9,2,0,5,1,1,0.62,0.5758,0.83,0.0896,1,10,11,malam
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,2012,fall,14639,3,1,9,3,0,5,1,1,0.62,0.5758,0.83,0.0896,0,9,9,malam
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,2012,fall,14640,3,1,9,4,0,5,1,1,0.62,0.5606,0.88,0.0,1,7,8,malam
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,2012,fall,14641,3,1,9,5,0,5,1,1,0.62,0.5606,0.88,0.0,1,39,40,pagi
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,2012,fall,14642,3,1,9,6,0,5,1,1,0.62,0.5606,0.88,0.1045,5,135,140,pagi
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,2012,fall,14643,3,1,9,7,0,5,1,1,0.64,0.5758,0.89,0.1045,21,465,486,pagi
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,2012,fall,14644,3,1,9,8,0,5,1,1,0.66,0.6061,0.83,0.1045,29,690,719,pagi
